name,type,price,state,position,area
龙光君悦华庭,住宅,56万/套,售罄,郫都-蜀都新城中信大道顺河路口（中信未来城南侧）,--
麓岭汇,住宅,17000元/平,售罄,天府新区-麓山大道二段,--
龙湖三千庭,住宅,14000元/平,售罄,龙泉驿-成龙大道川师成龙校区旁,--
和信香榭澜郡,住宅,6800元/平,售罄,新都-新都大道（成都医学院旁）,--
营盛大厦,住宅,40万/套,售罄,武侯-红牌楼北街东侧与二环路交汇处（近丽都花园）,--
中航城,住宅,77万/套,售罄,郫都-鹃兴路729号,--
传化国际新城,住宅,65万/套,售罄,新都-物流大道672号,建面 128m²
中铁骑士府邸,住宅,12000元/平,售罄,双流-协和街道剑南大道2266号（南湖公园旁）,建面 67~96m²
昊园江南壹品,住宅,33万/套,售罄,龙泉驿-西河镇成洛大道（华新职业学院旁）,建面 58~93m²
蓉垚北尚城,住宅,5000元/平,售罄,新都-龙桥渭水社区老成彭路,建面 67~90m²
保利大都汇,住宅,10500元/平,售罄,新都-北星大道与大天路交汇处,建面 95~126m²
保利爱尚里,住宅,10000元/平,售罄,新都-北星大道与甫家二路东段交汇处,建面 95~120m²
麦田国际社区,住宅,28万/套,售罄,新都-工业大道393号,建面 63~108m²
泰合新光华府,住宅,7000元/平,售罄,温江-温泉大道二段（天来国际广场旁）,--
金泉香槟城,住宅,9000元/平,售罄,龙泉驿-西河大道295号,建面 64~91m²
龙湖悠山郡,别墅,250万/套,售罄,双流-花苑镇丽景路428号,--
恒大天府城邦,住宅,73万/套,售罄,新津-普兴镇骑龙村5组,建面 110m²
保利狮子湖,别墅,200万/套,售罄,新都-蜀龙路与熊猫大道交汇处东行300米,建面 148~184m²
棕榈印象,住宅,5000元/平,售罄,龙泉驿-成洛大道西河段,建面 92~129m²
世茂城三期,住宅,11000元/平,售罄,龙泉驿-龙泉驿天鹅西湖南路6号（成龙大道和天鹅西湖南路交汇处）,建面 49~85m²
湟普国际,住宅,8718元/平,售罄,温江-温江区光华大道三段399号,--
西郡兰庭,住宅,7500元/平,售罄,郫都-郫县犀埔镇校园路129号（西南交大西门对面）,--
SG珊顿道,住宅,20000元/平,售罄,青羊-正府街77号（中国银行大厦背后）,--
