name,type,price,state,position,area
北辰奥园,住宅,价格待定,售罄,萧山-风情大道和向旭路交叉路口,--
绿城桃源小镇,住宅,价格待定,售罄,余杭-天目山西路圣地路口,--
中旅紫金名门,住宅,价格待定,售罄,西湖-西湖区紫荆花路与振华路交叉口杭师大附中对面,--
广宇万科公园里,住宅,价格待定,售罄,拱墅-杭州市拱墅区桃源新区桃源中央公园内（沈半路与桃源街交叉口往西约800米）,--
万科杭宸,住宅,价格待定,售罄,余杭-杭行路好运路交叉口,--
朝阳银座,商业类,价格待定,售罄,萧山-市心南路与朝兴路交叉口西北侧400米,建面 46m²
光明尚海湾,住宅,价格待定,售罄,萧山-萧山育才路与晨辉路交叉口西南侧,--
金地艺境,住宅,价格待定,售罄,余杭-南苑街道金地艺境,--
万科大家世纪之光,住宅,价格待定,售罄,萧山-庆春隧道南振宁路与民和路交叉口（紧邻地铁2号线振宁路站）,--
滨江江南之星,住宅,价格待定,售罄,萧山-博奥路与建设一路交汇处,建面 89m²
保利梧桐语,住宅,价格待定,售罄,江干-红普路与九州路交汇处西侧,--
金地广场,商业类,价格待定,售罄,西湖-古墩路与金渡北路交叉口西北角,--
世茂之西湖,商业类,价格待定,售罄,滨江-江南大道世茂之西湖,--
中国铁建保利像素,住宅,价格待定,售罄,下沙-银海街与千帆路交叉口,--
滨江西溪之星,住宅,价格待定,售罄,余杭-文二路转荆长路南向数百米,--
绿都御景蓝湾,住宅,价格待定,售罄,萧山-杭州绕城高速义桥出口南1公里处,--
赞成首府,住宅,价格待定,售罄,余杭-世纪大道与望梅路交叉口西南侧,--
万科未来城二期,住宅,价格待定,售罄,余杭-古墩路与疏港路交叉口向北300米,建面 89~118m²
华瑞湘湖美地,住宅,价格待定,售罄,萧山-萧西路617号,建面 150m²
宝龙城市广场,商业类,价格待定,售罄,下沙-下沙学府街与文瀚街交叉口,--
北湖绿洲花园,住宅,价格待定,售罄,余杭-瓶窑镇瓶仓大道东侧、羊城大道北,--
富力西溪悦墅,别墅,价格待定,售罄,余杭-文二西路文胜路交叉口,--
上实海上海,住宅,价格待定,售罄,余杭-古墩路与金汇南路交汇处,--
万科良渚文化村堂前,别墅,价格待定,售罄,余杭-杭州余杭区良渚文化村春漫里公望会（新街坊）,--
中南白马湖壹号,住宅,价格待定,售罄,萧山-时代大道与天马路交叉口,建面 89m²
野风启城,住宅,价格待定,售罄,余杭-余杭钱江科技城（钱江开发区）康信路与兴盛路交叉路西北侧,建面 199m²
金地天逸,住宅,价格待定,售罄,萧山-金城路与风情大道交叉口,--
万科溪望,住宅,价格待定,售罄,余杭-文二西路与高教路口往西约400米,--
赞成杭家,住宅,价格待定,售罄,余杭-洋湾路与崇文街交叉口（秋石高架石塘路口下，800米左转）,--
滨江德信东方星城,住宅,价格待定,售罄,江干-火车东站，环站东路与环站北路交叉口,--
江滨澜廷,商业类,价格待定,售罄,滨江-闻涛路与江陵路交叉口,--
万科海上明月,住宅,价格待定,售罄,萧山-建设一路与金鸡路交叉口（萧山宝龙南）,--
耀达金鼎华庭,住宅,价格待定,售罄,余杭-勾庄农副产品物流中心北，紧邻仁和大道,--
赞成龙兴道一号,住宅,价格待定,售罄,余杭-南苑街道新颜南路与龙兴街交叉口,--
德信君宸,住宅,价格待定,售罄,萧山-萧山区建设二路与金鸡路交汇处,--
淮矿东元府,住宅,价格待定,售罄,江干-备塘路与备塘弄交叉路口,建面 115m²
滨江华家池,商业类,价格待定,售罄,江干-艮山西路与凯旋路交叉口（近凯旋路北口站）,--
富邦星座,商业类,价格待定,售罄,余杭-南大街和南苑街交叉口西南,--
恒祺克拉天玺,商业类,价格待定,售罄,江干-天城路恒祺克拉天玺,--
招商九龙仓学院北麓,住宅,价格待定,售罄,拱墅-莫干山路与留祥路交叉口,--
蓝色嘉园,住宅,价格待定,售罄,萧山-瓜沥镇东灵北路,--
龙湖水晶郦城,住宅,价格待定,售罄,西湖-庄墩路龙湖水晶郦城,--
银杏汇,住宅,价格待定,售罄,滨江-闻涛路与东信大道交叉口,--
华元欢乐城,商业类,价格待定,售罄,余杭-临平迎宾路望梅路交叉口,--
东方一号,住宅,价格待定,售罄,萧山-建设一路与宁东路交叉口,建面 185m²
潮闻天下,别墅,价格待定,售罄,萧山-大江东河庄街道一工段,--
三盛颐景御园,别墅,价格待定,售罄,余杭-梧桐圩路与良博路交会处，良渚博物馆西侧,--
CBC时代大观,商业类,价格待定,售罄,余杭-南苑街道玩月街南侧,--
华元花涧堂,别墅,价格待定,售罄,余杭-临平望梅路和汀城路交叉口,--
中骏钱塘御景,住宅,价格待定,售罄,萧山-杭州耕文路和纬十一路交界处,--
佳兆业西溪璞园,别墅,价格待定,售罄,余杭-天目山西路和联胜路交叉口向南约100米,--
绿城桃花源,别墅,价格待定,售罄,余杭-凤凰山南麓,--
港汇中心,商业类,价格待定,售罄,萧山-萧山区钱江世纪城丰东村,--
泰禾杭州院子,别墅,1150万/套,售罄,余杭-西溪湿地·文二西路与常二路交汇处,--
滨江东方海岸,别墅,价格待定,售罄,萧山-时代大道与湘湖路交界，三江路66号,--
九龙仓君廷,别墅,价格待定,售罄,余杭-S304省道与康信路交汇处北侧,--
绿地旭辉城,商业类,价格待定,售罄,滨江-滨江区七甲路和滨盛路交叉口,--
富力天贸广场,商业类,价格待定,售罄,余杭-高教路与文一西路交叉口西南（淘宝城对面）,--
金地西溪风华,别墅,价格待定,售罄,余杭-五常街道常二路与方桥路交叉口西北侧,--
恒厚阳光城,住宅,价格待定,售罄,余杭-中泰路103号,--
天鸿香榭里,住宅,价格待定,售罄,拱墅-东至通益路，南至祥运路，西至总管路，北临十字港河,--
合景映月台,住宅,价格待定,售罄,余杭-未来科技城溪望路良睦路交叉口,--
兴耀星悦湾,别墅,价格待定,售罄,萧山-义蓬街道向阳路南,--
东厦东港花苑,住宅,价格待定,售罄,余杭-北沙西路150号,--
西溪智慧健康谷,商业类,价格待定,售罄,余杭-仓前街道向往街990号,--
西溪君庐,别墅,价格待定,售罄,余杭-文二西路与荆常大道交叉口向南1000米,--
富春玫瑰园,别墅,价格待定,售罄,富阳-富阳市东洲街道江滨东大道515号,--
赞成檀府,别墅,价格待定,售罄,余杭-星光街与新颜路交叉口（君湖国际酒店东侧）,建面 300m²
万科君望,别墅,价格待定,售罄,富阳-富春街道富阳黄公望国家森林公园南麓,--
翡翠城,别墅,价格待定,售罄,余杭-杭州五常大道191号（翡翠城旁）,--
尚城墅,别墅,价格待定,售罄,滨江-六和路365号,--
嘉和银领时代,别墅,价格待定,售罄,余杭-余杭星桥镇藕花洲大街,--
恒和依山郡,住宅,价格待定,售罄,余杭-余杭径山镇15省道西侧,--
竹径云山,别墅,价格待定,售罄,余杭-古墩路与东西大道交叉口西行3公里,--
万科未来城三期梦溪里,别墅,价格待定,售罄,余杭-疏港路万科未来城三期梦溪里,--
郡乐苑,住宅,价格待定,售罄,萧山-友谊路169号,--
绿城曼陀花园,别墅,价格待定,售罄,临安-青山湖度假区泥山湾村,--
新城香悦半岛,别墅,价格待定,售罄,萧山-萧山晨晖路与育才路交叉口,--
湘湖壹号,别墅,价格待定,售罄,萧山-湘湖路3001号,--
新城红郡,别墅,价格待定,售罄,江干-九沙大道399号地铁东城广场1F,--
梅和名府,住宅,价格待定,售罄,萧山-萧然东路（龙发花园北侧）,--
绿都南江壹号,住宅,价格待定,售罄,萧山-高桥路绿都南江壹号,--
钱塘梧桐蓝山,住宅,价格待定,售罄,余杭-临平世纪大道与南苑街交叉口（临平一中旁）,--
青山湖玫瑰园,别墅,价格待定,售罄,临安-临安青山街道科技大道南侧,建面 615m²
大千古街,住宅,价格待定,售罄,淳安-许茶线大千古街,--
华鼎君临天峯,住宅,价格待定,售罄,余杭-南大街404号,--
通和十二橡树,别墅,价格待定,售罄,余杭-东港路通和十二橡树,--
中天珺府,别墅,价格待定,售罄,临安-科技大道2988号,建面 378m²
观澜时代云邸苑,别墅,价格待定,售罄,下沙-下沙19号路与24号路交叉口西南侧,--
星运丽园兰逸,别墅,价格待定,售罄,余杭-桐扣街星运丽园兰逸,--
钱江御府,住宅,价格待定,售罄,上城-秋涛路候潮路口,--
宝嘉誉峰,住宅,价格待定,售罄,拱墅-拱墅石祥路与东吴路交界处（万达广场往东50米）,--
