name,type,price,state,position,area
新鸥鹏教育城,底商,210万/套,在售,江北-江北嘴北滨二路（中央公园旁）,--
金辉优步大道,底商,100万/套,在售,九龙坡-石桥铺石杨路附近（原啤酒厂地块，永辉超市对面）,--
中冶城邦国际,底商,90万/套,在售,大渡口-钢花路九宫庙（钢花小学旁）,--
万科锦尚,底商,价格待定,待售,渝中-大坪虎头岩转盘,--
万科观承,别墅,250万/套,在售,北碚-嘉悦大桥旁,套内 141m²
长嘉汇,住宅,35000元/平,售罄,南岸-泰昌路69号弹子石CBD门户（法国水师兵营旁）,--
融创凡尔赛花园,住宅,270万/套,售罄,渝北-照母山植物园旁（星光大道延长线旁）,套内 306m²
保利爱尚里,住宅,12000元/平,售罄,九龙坡-石坪桥正街119号（骏逸新视界对面）,--
斌鑫江南御府,住宅,8200元/平,售罄,巴南-渝南分流道（民主新街旁）,套内 56~67m²
庆隆南山高尔夫国际社区,别墅,价格待定,售罄,南岸-南山风景区（茶园新区玉马路1号）,套内 108~434m²
春风与湖,住宅,14500元/平,售罄,九龙坡-彩云湖湿地公园北侧（陈家坪立交旁）,--
国美江天御府,住宅,17000元/平,售罄,江北-北滨路嘉华大桥北桥头,套内 110~121m²
奥园越时代,住宅,10000元/平,售罄,南岸-茶园轻轨6号线刘家坪站（东西大道）,套内 52~73m²
万科金域学府,住宅,13500元/平,售罄,南岸-渝南分流道六公里下路口（美缇雅城车站前行300米）,套内 67~73m²
国富沙磁巷,住宅,15000元/平,售罄,沙坪坝-磁器口古镇旁（原重庆绢纺厂旁）,套内 63~65m²
协信天骄溪悦,住宅,8200元/平,售罄,巴南-李家沱渝南分流道中段（巴文化公园旁）,套内 62~75m²
融创凡尔赛领馆,住宅,11000元/平,售罄,渝北-星光大道延长线旁（照母山植物园旁）,--
旭城公园府邸,住宅,6000元/平,售罄,九龙坡-西部新城陶家商圈（陶家百可广场旁，陶家老街站）,套内 51~82m²
恒大御景湾,住宅,9900元/平,售罄,巴南-巴滨路（马桑溪大桥旁）,套内 34~60m²
金融街融御,住宅,21000元/平,售罄,江北-北滨路江北嘴到嘉陵江大桥间（紧邻江北嘴商务区）,套内 159~183m²
金隅大成时代都汇,住宅,11500元/平,售罄,南岸-南岸区茶园玉马路与通江大道交汇处(轨道6号线茶园站),套内 66~99m²
南方格林雅墅,别墅,14000元/平,售罄,江北-五里店黄花园大桥北桥头南方上格林旁,套内 185~214m²
鑫泰华府,住宅,8200元/平,售罄,九龙坡-南华岩新城轻轨半山站旁（半山公园旁）,套内 35m²
香林豪郡一期,住宅,9500元/平,售罄,渝北-回兴霓裳大道6号（南方翻译学院新大门对面）,--
协信星澜汇,住宅,7800元/平,售罄,巴南-龙州大道起点（渝南大道与箭河路交界处）,套内 60~66m²
重庆天安数码城江畔珑园,住宅,12000元/平,售罄,大渡口-九宫庙思源公园（内环快速路口/轻轨2号线天堂堡站500米）,套内 115~190m²
金辉御江府,住宅,16300元/平,售罄,南岸-南滨路（金辉公园旁）,套内 90~106m²
水木香山,住宅,9700元/平,售罄,渝北-双龙湖街道竹音支路18号（观音岩公园旁）,--
皇冠国际,住宅,20000元/平,售罄,南岸-南滨路中段第一大道（喜来登酒店旁）,套内 62~161m²
两江名苑伯克林,住宅,14500元/平,售罄,渝北-金州大道龙健路6号,套内 116m²
和威山千院,住宅,6200元/平,售罄,九龙坡-含谷镇鑫源路13号（鑫源工业园对面）,--
中润88号,商业类,25万/套,售罄,沙坪坝-高庙村联芳花园显丰大道88号（奔驰4s店旁）,套内 19m²
鲁能南渝星城,住宅,7100元/平,售罄,巴南-鱼洞人民广场正对面（鱼洞体育中心旁）,套内 47~58m²
保利观塘,住宅,12000元/平,售罄,南岸-渝南分流道（美堤雅城车站前行）,套内 49~77m²
华润凯旋天地,住宅,19万/套,售罄,南岸-南岸弹子石腾龙大道（洋人街转盘旁）,--
中交锦悦,住宅,8000元/平,售罄,巴南-龙洲湾渝南大道3号线学堂湾站旁,套内 69~78m²
旅文中央大街,住宅,8500元/平,售罄,北碚-云霞路188号（地铁6号线蔡家站旁）,套内 73~99m²
渝富滨江首岸,住宅,11500元/平,售罄,沙坪坝-井双片区原特钢厂位置（石井坡轻轨站前行约500-800米）,套内 48~68m²
保利观塘香颂,住宅,15000元/平,售罄,南岸-学府大道交通大学旁,套内 122~128m²
蓝光林肯公园,住宅,11000元/平,售罄,南岸-学府大道渝南分流道旁,套内 82~106m²
龙湖U城天街,商铺,10000元/平,售罄,沙坪坝-大学城北路94号(大学城核心商圈中心四川美术学院西侧),--
欢乐颂,住宅,13300元/平,售罄,渝北-轻轨3号线回兴站旁,--
九汇元尚元,商业类,7500元/平,售罄,大渡口-思源路109号(思源公园内),套内 19~25m²
融汇半岛观江,住宅,9000元/平,售罄,巴南-巴滨路融汇半岛段,套内 117~126m²
申基金融广场,写字楼,28000元/平,售罄,渝中-渝中解放碑金融街（五一路）,--
汇祥幸福里,底商,30000元/平,售罄,渝北-重庆市渝北农业园区肖家河果塘路5号,--
鑫茂源e时代,底商,11000元/平,售罄,南岸-回龙路69号,--
东邦小悦湾,别墅,18000元/平,售罄,巴南-李家沱马王坪正街（都和广场斜对面）,套内 108m²
北大资源海樾府,住宅,10500元/平,售罄,江北-海尔路599号（海尔路中段昆仑好客上行400米左右）,套内 52~65m²
金科星辰,底商,12000元/平,售罄,大渡口-巴国城西迎宾大道南段(新世界石材市场旁),--
蘭亭新都汇,住宅,13500元/平,售罄,渝北-回兴兴科大道与宝桐路交汇处,--
保利金香槟,住宅,10000元/平,售罄,九龙坡-华岩新城华福大道金建路旁,套内 92m²
鹏润悦秀上东,底商,36000元/平,售罄,渝北-同茂大道(中央公园旁),--
典雅花溪半岛,商业类,8500元/平,售罄,巴南-李家沱王家坝路（理工大学旁）,套内 42~87m²
荣盛锦绣南山,住宅,9300元/平,售罄,巴南-龙洲湾商圈（海洋公园旁）,套内 91~98m²
佳禾鑫新座,底商,20000元/平,售罄,大渡口-钢花路（钢花路与八桥街交汇处）,--
华南城巴南华府,住宅,6000元/平,售罄,巴南-东城大道,套内 69~80m²
绿地新里樱园,住宅,12500元/平,售罄,江北-汽博中心旁（金渝大道与海尔路交汇处）,套内 78~88m²
启迪协信星麓原,住宅,13000元/平,售罄,巴南-通江大道与金鹿大道交汇处（首创奥特莱斯旁）,套内 128~130m²
诚投天邻水岸,住宅,12000元/平,售罄,南岸-南岸区铜元局站100米,套内 111m²
融创欧麓花园城博琅郡,住宅,9400元/平,售罄,南岸-鹿角新城,套内 81~88m²
华融现代城,住宅,11000元/平,售罄,江北-港兴路11号（紧邻港城园区管委会，五里坪校区南侧）,套内 58~66m²
融创欧麓花园城都铎庄园,底商,12000元/平,售罄,南岸-茶园新区江南新城（南岸区府向南车行5分钟）,--
龙湖舜山府,住宅,25000元/平,售罄,渝北-照母山植物园旁,--
渝高香洲,住宅,价格待定,售罄,九龙坡-科技大道76号(彩云湖公园旁),--
爱加欧郡,住宅,价格待定,售罄,渝北-空港新城舟济路2号（同茂大道渝北区新党校旁）,套内 43~100m²
南方书苑湖畔,住宅,价格待定,售罄,渝北-机场路回兴下道（南方翻译学院旁）,套内 82~89m²
解放碑181,商业类,价格待定,售罄,渝中-解放碑八一路181号,套内 42~108m²
富力湾,别墅,价格待定,售罄,渝北-江东湖公园旁（农业园区上湾路和食品城大道汇合处）,--
金辉城江城上,住宅,价格待定,售罄,南岸-南滨路金辉段（铜滨公园旁）,套内 118~152m²
金茂未来域,商业类,价格待定,售罄,九龙坡-袁家岗158号(奥体中心对面),--
渝开发上城时代,住宅,价格待定,售罄,巴南-鱼洞箭河路（轻轨3号线金竹站旁）,套内 45~82m²
MI公馆,住宅,价格待定,售罄,渝北-宝圣大道348号,套内 48~69m²
建工依山郡,住宅,价格待定,售罄,渝北-照母山板块金州大道西侧（重光立交旁）,--
世贸广场,住宅,价格待定,售罄,巴南-巴南大道8号（李家沱往九公里方向300米）,套内 72~105m²
融汇半岛水晶公馆,住宅,价格待定,售罄,巴南-巴滨路融汇半岛段,套内 67~87m²
大鼎湖滨丽景,住宅,价格待定,售罄,渝北-果塘路2号（果塘湖公园西侧、常青藤人文别墅旁）,--
协信星都会,住宅,价格待定,售罄,渝北-金山大道203号（重光立交旁）,套内 65~74m²
协信春山台,住宅,价格待定,售罄,渝北-金开大道金州大道交汇处(天来酒店旁),套内 59~106m²
武夷滨江,住宅,价格待定,售罄,南岸-南滨路龙门浩周家湾9号（与慈云路交汇处）,套内 52~80m²
南方玫瑰城,住宅,价格待定,售罄,渝北-回兴街道锦华一路1号(南方翻译学院内),--
佳华北宸里,住宅,价格待定,售罄,渝北-黄泥塝紫荆路601起点站旁,套内 61~80m²
协信溪山墅,别墅,1500万/套,售罄,渝北-照母山金州大道与金山大道交汇处（临近重光立交）,套内 198~355m²
万科西城,住宅,价格待定,售罄,九龙坡-石坪桥盘龙正街中段(蟠龙学校旁),套内 39~97m²
华宇阳光尚座,住宅,价格待定,售罄,九龙坡-石坪桥龙泉路18号(重庆公路运输汽车公司附近）,--
大鼎湖滨印象,别墅,价格待定,售罄,渝北-果塘路2号（常青藤人文别墅旁）,套内 170~202m²
正源福源,住宅,价格待定,售罄,北碚-蔡家快速干道（蔡家立交旁）,套内 54~72m²
华宇上院,住宅,价格待定,售罄,渝北-金山大道（毗邻照母山植物公园）,套内 99~123m²
创远十里缇香,住宅,价格待定,售罄,巴南-渝南大道103号（蓝光十里蓝山旁）,套内 59~107m²
融科橡树澜湾,别墅,价格待定,售罄,渝北-湖津路18号(轻轨3号线鸳鸯站旁),套内 326m²
康利尔风花树,住宅,价格待定,售罄,巴南-龙洲大道10号（龙洲湾生态公园旁）,套内 63~117m²
越昕晖,住宅,价格待定,售罄,巴南-李家沱融汇大道（融汇小学旁）,套内 67~101m²
居易天城,住宅,价格待定,售罄,渝北-空港新城睦邻路109号（兰桂大道与睦邻路交汇处）,套内 66~92m²
远洋原香,别墅,500万/套,售罄,巴南-渝南大道161号(内环高速渝南大道出口正对面),套内 138~282m²
上城中央,住宅,价格待定,售罄,北碚-同荣路（中央公园旁）,套内 52~71m²
上实海上海,住宅,价格待定,售罄,北碚-北碚城南新城朝阳小学状元校区旁（近万达广场）,套内 68~89m²
康田蔚蓝海,住宅,价格待定,售罄,渝北-金州大道与肖家沟西支路交汇处（照母山森林公园北部附近）,套内 91~111m²
名流印象,住宅,价格待定,售罄,北碚-轻轨6号线蔡家站(蔡家公交站旁),套内 61~82m²
复地花屿城,别墅,价格待定,售罄,渝北-回兴街道服装城大道（黄桷坪体育公园旁）,--
万科悦湾,住宅,价格待定,售罄,江北-宏帆路佰富高尔夫旁（双碑大桥桥头）,套内 132~224m²
华侨城天澜美墅,别墅,价格待定,售罄,渝北-金渝大道33号（6号线平场站旁）,--
国奥村时光漫,住宅,价格待定,售罄,江北-北滨路国奥片区(原江北农场),--
万友四季缤纷,住宅,价格待定,售罄,巴南-龙洲湾（轨道3号线大山村站）,套内 35~63m²
美利山公园城市,住宅,价格待定,售罄,渝北-金开大道翠渝路55号（轻轨园博园站旁）,套内 125m²
渝兴嘉悦山水,住宅,价格待定,售罄,渝北-礼嘉礼仁街575号（轨道6号线金山寺旁）,套内 70~195m²
渝开发格莱美城,住宅,价格待定,售罄,沙坪坝-西永赖家桥轻轨站旁,--
康田漫香林,住宅,价格待定,售罄,沙坪坝-西永微电园西科大道16号(寨山坪公园里),套内 49~84m²
嘉悦江庭,住宅,价格待定,售罄,渝北-悦来会展大桥桥头（悦来立交下道口往国博方向）,--
蓝光帕提欧,住宅,价格待定,售罄,南岸-福民路（朝天门大桥南桥头）,套内 111~118m²
港城印象,住宅,价格待定,售罄,江北-五里店海尔路港城工业园港城南路20号,套内 63~88m²
揽江雅苑,住宅,价格待定,售罄,渝中-经纬大道虎山路90号（高九路阿卡迪亚旁）,套内 84~139m²
中渝香奈公馆,住宅,价格待定,售罄,渝北-新溉大道99号（轻轨3号线郑家院子站旁）,套内 68~198m²
华宇温莎小镇,商业类,价格待定,售罄,沙坪坝-轨道1号线双碑站旁（双碑夜市北侧）,--
普瑞花园,住宅,价格待定,售罄,南岸-茶园新区蔷薇路66号,套内 64~91m²
中辅小时代,住宅,价格待定,售罄,九龙坡-石桥铺玉灵路238号,--
仁安里,住宅,价格待定,售罄,渝北-龙头寺新溉大道与渝鲁大道交汇处,套内 48~68m²
保利林语溪,商业类,价格待定,售罄,南岸-渝南大道9号(凯恩家具城旁100米),套内 56~91m²
金鹏两江时光,住宅,价格待定,售罄,渝北-宝圣大道599号(西南政法大学旁),套内 42~92m²
恒鑫名城三期,住宅,价格待定,售罄,九龙坡-经纬大道1599号（石新路立交附近）,--
铭鑫鼎尚源,住宅,价格待定,售罄,大渡口-八桥镇尚源路66号,套内 61~81m²
金阳第一农场大学城,别墅,155万/套,售罄,沙坪坝-大学城南二路（城市管理学院旁）,套内 122~166m²
恒基翔龙江畔,住宅,价格待定,售罄,南岸-南滨西路28号(兰花路社区公园旁),套内 74~113m²
富州新城兰亭,住宅,价格待定,售罄,九龙坡-富洲路10号（高九路与石小路交汇处）,--
朵力迎宾大道,住宅,价格待定,售罄,大渡口-双山路187号(双山公园),套内 49~124m²
泽科左岸长郡,别墅,价格待定,售罄,渝北-空港新城兰馨大道兰桂北二路(新城广场附近),--
中庚阅玺,别墅,价格待定,售罄,北碚-蔡家岗镇同熙路6号（6号线向家岗附近）,套内 159~213m²
财盛金悦苑,住宅,价格待定,售罄,南岸-南岸通江大道(交通枢纽站斜对面),套内 61~89m²
芸峰兰亭,住宅,价格待定,售罄,巴南-渝南大道岔路口（巴南海宁皮草城旁）,套内 61~110m²
缙云香缇,住宅,价格待定,售罄,北碚-双元大道501号（姚家湾车站旁）,套内 71~71m²
象屿两江望府,别墅,价格待定,售罄,渝北-金开大道中段(颐和公园旁),套内 186~274m²
皓晖香雨蓝苑二期,住宅,价格待定,售罄,南岸-弹子石洋人街转盘处（腾龙大道和腾黄路交汇处）,套内 68~70m²
国瑞爱与山,住宅,价格待定,售罄,大渡口-双山公园双园路（巴国城旁）,套内 45~148m²
棕榈泉悦江国际,住宅,价格待定,售罄,渝北-悦来国际会展中心旁（渝北区悦来街道滨江路60号）,--
北京城建龙樾湾,住宅,价格待定,售罄,九龙坡-华福大道锦鸿路8号,套内 88~233m²
海志观月山水,住宅,价格待定,售罄,渝北-保税港区观月大道99号,套内 91~109m²
法蓝西莊邸蓝铂湾,住宅,价格待定,售罄,南岸-米兰大道（内环高速在茶园下道第二个红绿灯前行150米）,套内 69~151m²
汇景铂庭,住宅,价格待定,售罄,沙坪坝-工人村16号（体育馆旁）,--
万科颐府,别墅,价格待定,售罄,渝北-高新园大竹林组团G23-5/02号地块(金山大道照母山旁）,套内 246~466m²
绿城两江御园,住宅,价格待定,售罄,渝北-龙盛新区两江影视国际城(国际城大桥西侧),--
融创玫瑰园,别墅,1100万/套,售罄,渝北-礼嘉嘉陵江畔（轨道九曲河站前行1公里）,--
金瓯理工国际,住宅,价格待定,售罄,渝北-龙兴镇普福大道（重庆理工大学两江校区旁）,--
光亮天润城,住宅,价格待定,售罄,北碚-龙凤新区三元村（龙凤溪轻轨站旁）,套内 66~91m²
恒大御都会,商业类,价格待定,售罄,渝北-新牌坊嘉州轻轨站下行约500米（重庆江北供电局旁）,--
聚义香城雅郡,住宅,价格待定,售罄,渝北-兰馨大道109号（中央公园旁）,--
富都广场,住宅,价格待定,售罄,渝北-回兴街道兴科大道499号（永辉超市对面）,套内 27~63m²
名流印象小的墅,别墅,价格待定,售罄,北碚-蔡家镇同源路（6号线蔡家站旁）,套内 137~140m²
渝能嘉湾壹号,别墅,409万/套,售罄,北碚-蔡家同康路（马鞍石大桥北桥头）,套内 117~133m²
海宇学府江山,住宅,价格待定,售罄,北碚-文藻路（城南中医院旁）,套内 54~74m²
阳光100阿尔勒,别墅,价格待定,售罄,巴南-渝南大道163号(轻轨三号线大山村车站旁),套内 110~162m²
鲁商云山原筑,别墅,价格待定,售罄,北碚-城南新区缙云大道99号(登山步道旁),套内 233~292m²
美利花都,别墅,价格待定,售罄,北碚-蔡家嘉运大道2号（渝武高速翡翠下道）,套内 171~173m²
美利溪镇,别墅,550万/套,售罄,北碚-两江新区蔡家嘉运大道1号（渝武高速翡翠下道）,套内 450~460m²
云飞九龙香山,住宅,价格待定,售罄,大渡口-重庆市九龙坡区冬山路10号,套内 48~67m²
双山世家,住宅,价格待定,售罄,大渡口-华成路8号（双山林畔高尔夫旁）,套内 57~61m²
万汇ONE58,商业类,价格待定,售罄,江北-北城天街38号,套内 40~54m²
海兰云天拾光里,住宅,价格待定,售罄,九龙坡-金凤镇海兰云天（AAAA国家级旅游度假区内）,--
中航中央城,商业类,价格待定,售罄,渝北-回兴腾芳大道（职教中心对面）,套内 21m²
新阳光广场,商业类,价格待定,售罄,沙坪坝-新桥正街新桥医院正对面,套内 34~52m²
法蓝西莊邸枫丹里,别墅,价格待定,售罄,南岸-茶园新区米兰大道（内环高速在茶园下道第二个红绿灯前行150米）,套内 50~64m²
北京城建蘭庭,别墅,价格待定,售罄,九龙坡-白彭路2号(轻轨5号线西彭站上行500米),--
上邦高尔夫温泉公馆,住宅,30万/套,售罄,九龙坡-金凤镇上邦7号（金石路旁）,套内 32m²
盛唐叠彩山,别墅,价格待定,售罄,渝北-悦来国博中心（管委会旁） ,--
中渝春华秋实,住宅,价格待定,售罄,沙坪坝-大学城思贤路17号（重庆科技学院前50米）,--
金悦熙城,住宅,价格待定,售罄,九龙坡-杨家坪石坪桥横街与盘龙正街交汇处（金悦熙城站旁）,套内 42~71m²
东原桐麓,住宅,价格待定,售罄,巴南-渝南大道123号（轨道3号线花溪站旁）,--
斌鑫江南时代,住宅,价格待定,售罄,巴南-渝南大道轻轨3号线大山村站（区政府旁）,--
海宇西苑,住宅,价格待定,售罄,北碚-新城安礼路80号（区府大楼旁）,--
财信沙滨城市,住宅,价格待定,售罄,沙坪坝-沙滨路11号（肿瘤医院附近）,套内 45~103m²
天晋,住宅,价格待定,售罄,渝北-双龙湖街道同茂大道38号（中央公园旁）,套内 232m²
融汇半岛C公馆,住宅,价格待定,售罄,巴南-李家沱巴滨路融汇半岛段,--
曦圆青岗湾,住宅,价格待定,售罄,巴南-巴南大道16号（轻轨三号线九公里站旁）,套内 41m²
大川滨水城,住宅,价格待定,售罄,江北-北滨路西端头(瓷器口对岸),--
江屿朗廷,住宅,价格待定,售罄,渝中-菜袁路168号(红楼宾馆往肖家湾方向前行50米支路口进入）,--
大雅云居山,住宅,价格待定,售罄,渝北-金开大道（轻轨三号线鸳鸯轻轨站聚信美旁）,套内 69~108m²
里面,住宅,价格待定,售罄,渝中-大礼堂(大溪沟轻轨站100米处),套内 17~41m²
保利观澜,住宅,价格待定,售罄,江北-新溉路北侧、海尔路东侧（溉澜溪公交车站后面）,--
中核鹅岭一品,住宅,价格待定,售罄,渝中-长江一路（重庆建委旁）,--
恒大名都,住宅,价格待定,售罄,渝中-大坪石油路1号,套内 25~70m²
公园大道,住宅,价格待定,售罄,渝北-中央公园公园东路(重庆中央公园旁),--
巴比亚半山,住宅,价格待定,售罄,巴南-李家沱花溪红光大道（重庆理工大学旁）,--
招商晶公馆,住宅,价格待定,售罄,渝北-龙头寺轻轨3号线龙头寺站（1/4号出口旁）,--
龙湖两江新宸,住宅,价格待定,售罄,渝北-礼嘉礼仁街（礼嘉镇政府旁）,--
凤凰湾,住宅,价格待定,售罄,江北-北滨路西段宏帆路28号,套内 84~95m²
贝蒙心湖湾,别墅,价格待定,售罄,大渡口-西城大道(建桥站旁),--
蓝光御江台,住宅,价格待定,售罄,大渡口-跃进路(思贤园旁),套内 39~65m²
北城空港天地,住宅,价格待定,售罄,渝北-空港大道63号(空港广场对面),--
康田紫悦府,住宅,价格待定,售罄,沙坪坝-大学城思贤路46号(重庆大学东门旁),--
渝兴V客部落,住宅,价格待定,售罄,渝北-地铁6号线光电园站旁（近重庆机电控股）,--
沿海赛洛城,住宅,价格待定,售罄,北碚-城南新区区政府旁（冯时行路与缙云大道交汇处）,--
中国铁建玖城壹号,住宅,价格待定,售罄,九龙坡-陈家坪科城路（原热水瓶厂）,--
中振湖霞郡,住宅,价格待定,售罄,渝北-金州大道中段（重光湖旁）,套内 36~108m²
丽都锦上,住宅,价格待定,售罄,巴南-渝南大道九公里（轻轨3号线九公里站旁）,套内 39~71m²
卢山锦程,住宅,价格待定,售罄,大渡口-思源路30号（百花村加油站下行200米）,--
中甬优米优米,住宅,价格待定,售罄,大渡口-步行街附近与松青路交汇处,套内 33~49m²
申烨太阳城三期,住宅,价格待定,售罄,巴南-渝南大道158号(轻轨3号线花溪站旁),--
隆鑫鸿府,住宅,价格待定,售罄,渝北-机场路东侧宝石路（渝北农业园区内紧邻市鳄鱼中心）,套内 86m²
庆业九寨印象,住宅,价格待定,售罄,江北-渝鲁大道188号（渝鲁大道与海尔路交汇处，巴蜀鲁能校区旁）,套内 103m²
重庆天地雍江御庭,住宅,价格待定,售罄,渝中-化龙桥瑞天路51号(原化龙桥嘉陵路),--
重庆天地雍江翠湖,住宅,价格待定,售罄,渝中-化龙桥瑞天路51号(原化龙桥嘉陵路),--
图晟巴南和顺园,住宅,价格待定,售罄,巴南-鱼洞新一村（莲花市场对面）,套内 43~82m²
金茂国际生态新城,住宅,价格待定,售罄,渝北-中央公园（公园西路与同茂大道交汇处）,--
学府怡景,住宅,价格待定,售罄,南岸-南岸区学府大道四十号（六公里轻轨站旁）,套内 37~87m²
中国铁建中铁5号,住宅,价格待定,售罄,北碚-城南文长路68号（足光纸箱厂旁）,--
曦圆俊江南,住宅,价格待定,售罄,巴南-龙洲大道143号（巴南区府旁）,套内 59~76m²
约克郡北区,住宅,价格待定,售罄,渝北-渝北区金州大道（照母山公园旁）,--
强发百年国际,住宅,价格待定,售罄,九龙坡-陈家坪朝田村1号（原海外针织厂家属区）,--
旭辉朗悦郡,住宅,价格待定,售罄,北碚-蔡家组团（蔡家中央公园与体育公园间）,--
皇庭珠宝城,住宅,价格待定,售罄,九龙坡-盘龙新城（蟠龙小学对面）,--
耀文枫林郡,住宅,价格待定,售罄,九龙坡-走马镇津马大道23号（国际农贸城旁）,--
名流公馆,住宅,价格待定,售罄,渝中-中山四路(市委市政府旁),--
美心江与江南,住宅,价格待定,售罄,南岸-星河路85号（洋人街内）,--
富悦麓山别苑,住宅,价格待定,售罄,渝北-空港新城桂馥大道6号(空港实验小学旁),--
金融广场二期,住宅,价格待定,售罄,大渡口-钢花路515号（翠楼公交站旁）,套内 36~69m²
四联悦苑,住宅,价格待定,售罄,北碚-碚峡路55号（川仪十八厂公交站旁）,--
维景缙云碧桂,住宅,价格待定,售罄,北碚-北温泉街道云开路99号（缙云大道和云开路交界处）,套内 62~72m²
铂蓝江岸公馆,住宅,价格待定,售罄,江北-建新东路商社电器旁（苏宁电器对面）,套内 36~63m²
龙湖春森彼岸四期,住宅,价格待定,售罄,江北-北滨路陈家馆A宗E宗（春森彼岸公交站旁）,--
拓新时代,住宅,价格待定,售罄,江北-鱼嘴立交旁（鱼复管委会旁）,套内 43~58m²
春语江山,住宅,价格待定,售罄,渝中-两路口长江一路鹅岭(重庆建委旁),--
尚林汇景,住宅,价格待定,售罄,江北-南桥寺盘溪三支路阳光花城（茶叶市场旁）,套内 72~109m²
鹏润城墅,别墅,价格待定,售罄,江北-北滨路中段兴竹路19号（君豪大饭店后）,--
大唐诺亚,住宅,价格待定,售罄,渝中-长滨路太平门码头（湖广会馆旁）,--
云尚城,住宅,价格待定,售罄,渝北-服装城大道99号（霓裳大道公交站点附近),--
广厦城蜜宫,住宅,价格待定,售罄,九龙坡-杨家坪滩子口（九龙美食街旁）,--
国宾豪庭三期,住宅,价格待定,售罄,渝中-金银湾209号（歇台子小学旁）,--
优跃城,住宅,价格待定,售罄,巴南-鱼洞大江厂石子坪252号(护士学校旁),套内 33~59m²
欧能蛋糕公馆,住宅,价格待定,售罄,巴南-巴南大道（渝南分流道及巴南大道交叉口）,--
景瑞御蓝湾,别墅,价格待定,售罄,北碚-新城云开路自然博物馆（新馆旁）,--
幸福时光里,住宅,价格待定,售罄,南岸-茶园新区长生桥镇长生路通江大道3号站（178同景国际城站上行300米）,套内 30~88m²
长河湾,住宅,价格待定,售罄,南岸-茶园新区长生桥镇河街大道13号,套内 59~63m²
海宇西湖山水,住宅,价格待定,售罄,北碚-新城区(新区府后侧),--
绿云绣,住宅,价格待定,售罄,九龙坡-红狮大道28号（巴国城后门）,--
金凤苑,住宅,价格待定,售罄,九龙坡-新凤大道39号(金凤微电子园旁),--
天泰时代星座,住宅,价格待定,售罄,大渡口-翠柏路106号（轻轨2号线天堂堡站）,套内 66~77m²
中交丽景,住宅,价格待定,售罄,大渡口-二郎双山大片区双龙路2号(巴国城旁),--
鲁能城中央公馆,住宅,价格待定,售罄,渝北-中央公园旁（公园北路和公园东路交汇处）,--
正源缙云山水,住宅,价格待定,售罄,北碚-渝武高速(缙云山出口两侧),--
正源橡园,住宅,价格待定,售罄,北碚-渝武高速城南出口（西南大学旁）,套内 24m²
中昂星汇,住宅,价格待定,售罄,北碚-蔡家同熙路（轻轨6号线蔡家站旁）,--
中庚城,住宅,价格待定,售罄,北碚-蔡家组团蔡通路508号,套内 46~92m²
环球时代广场,住宅,价格待定,售罄,巴南-李家沱正街301车站旁(301公交站旁),套内 56~68m²
香溪美林,住宅,价格待定,售罄,北碚-三溪口童家溪镇香溪路3号（三溪口高速路下道口附近）,套内 46~82m²
富州北郡,住宅,价格待定,售罄,渝北-回兴服装大道（回兴立交下行500米）,套内 49~63m²
恒大中央广场,住宅,价格待定,售罄,江北-北滨二路（朝天门大桥北桥头上行50米）,套内 63~99m²
浩博几米阳光,住宅,价格待定,售罄,巴南-花溪街道（岔路口轻轨站旁）,套内 69~108m²
江与城,住宅,价格待定,售罄,渝北-两江新区大竹林(国家电网大楼左侧),--
重庆北碚悦榕私邸一期 ,别墅,价格待定,售罄,北碚-澄江镇温泉路100号（缙云山十里温泉城旁）,--
江山樾,别墅,价格待定,售罄,渝北-两江新区照母山西（轨道6号线九曲河站旁）,--
国旅颐锦院,住宅,价格待定,售罄,北碚-陵峡路（颐尚温泉度假区旁）,--
南温泉度假小镇,住宅,价格待定,售罄,巴南-南泉街道（南温泉公园对面）,--
龙湖新壹城,商业类,价格待定,售罄,九龙坡-科园四路科园二街（金果园商务楼旁）,--
新江与城清晖时光,别墅,350万/套,售罄,渝北-大竹林金开大道起点（现江与城体育公园旁）,--
海宇中央鑫都,住宅,价格待定,售罄,北碚-双元大道29/39号（海宇大酒店旁）,--
北城未来,住宅,价格待定,售罄,北碚-蔡通路,--
富力城书香里,住宅,价格待定,售罄,沙坪坝-大学城景阳路（地铁站南行300米）,--
金科中央华府,住宅,价格待定,售罄,南岸-南岸茶园米兰路(融创伊顿庄园东侧),--
紫荆商业广场,商铺,价格待定,售罄,渝北-黄泥塝紫荆路（洋河体育场对面）,--
金科中央御院,别墅,价格待定,售罄,南岸-米兰大道320米处（雷家桥水库旁）,套内 47~81m²
隆鑫盛世普天,住宅,价格待定,售罄,九龙坡-二郎科技新城科城路与凤西路交汇处,--
中铁山水之韵,住宅,价格待定,售罄,南岸-茶园新区同景路7号,套内 111~138m²
华侨城云溪别院,住宅,价格待定,售罄,渝北-国际商务旅游区重庆华侨城华悦荟天际湾营销中心,--
鲁能北渝星城,住宅,价格待定,售罄,北碚-天生丽街,套内 79~90m²
重庆来福士广场,住宅,价格待定,售罄,渝中-朝天门广场,套内 275m²
联发公园里,住宅,价格待定,售罄,九龙坡-华岩新城华福大道（半山公园旁）,--
恒大翡翠湾,别墅,200万/套,售罄,北碚-嘉运大道（翡翠互通下道）,套内 182m²
