name,type,price,state,position,area
亿达春田禧跃,商铺,60万/套,在售,甘井子-甘井子区 辛寨子街道 亿达春田,建面 34m²
城市旋律,商铺,80万/套,在售,沙河口-大连市沙河口区和平广场对面,建面 62m²
鲁能胜地泰山7号,住宅,66万/套,在售,金州-大连经济技术开发区龙谷街,建面 55~100m²
中华城·领第,住宅,12500元/平,在售,甘井子-甘井子区岚岭路北侧 体育中心东,建面 100~142m²
万科新都会,住宅,150万/套,在售,甘井子-大连市甘井子区体育中心旁,建面 79~94m²
凯丹公馆,商铺,20000元/平,在售,中山-中山区东港商务区地铁2号线会议中心站A出口,建面 90~180m²
金地中心,商铺,150万/套,在售,中山-中山时代广场北侧,--
金地保利墅苑风华,住宅,21000元/平,在售,甘井子-甘井子区金荣路和金龙路交汇处，大汽贸北侧,建面 44~95m²
万科翡翠四季,住宅,13000元/平,在售,甘井子-大连市甘井子区虹城路北京语言大学附属高级中学西行约300米,建面 75~95m²
尚品中南,住宅,23000元/平,在售,中山-大连市中山区中南路265号,建面 248m²
万科翡翠公园,住宅,15000元/平,在售,甘井子-甘井子旅顺北路北侧（老础明集团地块）虹港路与新水泥路交汇处,建面 90~120m²
柏悦国际公寓,商业类,16380元/平,在售,高新园区-高新园区礼贤街39号（礼贤街与世达街交汇处）,建面 72m²
万科西山别墅,别墅,650万/套,在售,甘井子-甘井子旅顺中路西山湖西侧,建面 240m²
中体九號院,别墅,700万/套,在售,甘井子-大连市甘区西郊国家森林公园（原大连西郊度假村）,建面 370m²
龙湖滟澜山,别墅,250万/套,在售,甘井子-大连旅顺中路和前黄线交汇处，王家店水库上岛咖啡西行800米左右,建面 150~300m²
亿达春田留庄,别墅,650万/套,在售,甘井子-辛寨子大东沟,建面 240m²
碧桂园红旗谷,别墅,800万/套,在售,甘井子-旅顺中路红旗街道岔鞍村,建面 270~300m²
隐嶺八十泉,别墅,价格待定,待售,旅顺口-大连市旅顺南路与郭水路交汇处，塔河湾快轨站对面,--
万科八栋墅,别墅,333万/套,在售,甘井子-大连市甘井子区华东路与松江路交汇处，华联超市西北侧,建面 99~142m²
保利天禧,住宅,240万/套,售罄,中山-中山区东港达沃斯会议中心东行3公里,建面 221m²
乾豪新界,住宅,30万/套,售罄,开发区-开发区辽河中路与大地街交汇处,--
嘉创E人国际,住宅,12000元/平,售罄,高新园区-甘井子区凌水镇庙岭村红凌路４号－５－７０２,--
城宁家园,住宅,38万/套,售罄,开发区-大连开发区淮河中路12-1号（淮河中路与城宁街交汇处）,建面 74m²
华润纯海岸,住宅,70万/套,售罄,开发区-华润（大连）开发区南部滨海新区3-3号地 润海园中区101号、102号、107号、112号、116号、117号、120号,建面 85~142m²
海创半山壹号,住宅,11500元/平,售罄,高新园区-高新园区聚贤西园8号(海创谷歌里旁),--
龙湖水晶郦湾,住宅,300万/套,售罄,中山-大连市中山区港湾广场东——大连国际会议中心东行3公里,--
保利天禧二期 禧岸1903,住宅,130万/套,售罄,中山-大连市中山区达沃斯会议中心东行3公里,建面 138m²
名仕智慧谷,住宅,13000元/平,售罄,高新园区-高新园区科海街48号,--
大连天地悦龙居,住宅,64万/套,售罄,高新园区-大连市高新园区黄泥川金川南路（西行500米） ,--
万科城,住宅,50万/套,售罄,金州-金州新区先进街道五一路354号(原金纺厂),建面 78~132m²
大湖山语,住宅,116万/套,售罄,高新园区-凌水路与新红凌路交汇处南侧 凌水小学西南角约300米处,建面 86~173m²
招商兰溪谷,住宅,140万/套,售罄,高新园区-大连市高新园区七贤路与七贤中路交汇处,--
海逸诺丁山,住宅,14000元/平,售罄,高新园区-沿高新园区黄浦路直行转火炬路，直行至广贤街交汇处直行百米左转到达项目,--
福荣园,住宅,11000元/平,售罄,高新园区-大连市高新园区希贤街与爱贤街交汇处,--
亿达普罗旺斯三期,住宅,110万/套,售罄,高新园区-高新园区管委会西行1.5公里,--
中冶蓝城,住宅,60万/套,售罄,甘井子-甘井子虹城路660号（辛寨子街道701终点站西行400米）,--
大华锦绣华城四期,住宅,165万/套,售罄,高新园区-高新园区软件园路与红凌路交汇处（理工大学北）,--
君海阁,住宅,12500元/平,售罄,高新园区-高新园区七贤南路97号,--
中海御湖熙谷,住宅,85万/套,售罄,甘井子-辽宁师范大学西山校区南侧,--
金地艺境,住宅,82万/套,售罄,甘井子-甘井子湿地公园北侧,--
保利西山林语,住宅,40万/套,售罄,甘井子-甘井子区红旗街道湾家村（西山水库大坝东侧，红旗足球公园南侧）,--
亿达春田里,住宅,13000元/平,售罄,甘井子-甘井子区大连生态科技创新城,--
华润考拉住区,住宅,45万/套,售罄,甘井子-华南地铁站中华西路方向西行1000米,--
亿达春田晴湾,住宅,160万/套,售罄,甘井子-甘井子融田北园,--
恒大西山檀府,别墅,400万/套,售罄,甘井子-甘井子区红旗西路柳树南街218号,--
远洋钻石湾三期,住宅,89万/套,售罄,甘井子-甘井子区工兴街东北路以东侧、东方路以南,--
卡纳意乡,住宅,200万/套,售罄,中山-中山区中南路与解放路围合景山园区域,--
恒峰天泉小镇,住宅,60万/套,售罄,甘井子-甘井子区水泥街1号,--
华润置地广场三期,住宅,147万/套,售罄,甘井子-甘井子区中华广场山东路与中华西路交汇处,--
中航华府,住宅,70万/套,售罄,甘井子-甘井子区体育中心南侧700米，近西北路,--
颐和陆號,住宅,33万/套,售罄,甘井子-甘井子区营城子医院北，小磨村南,--
水畔精品,住宅,66万/套,售罄,甘井子-旅顺中路与张辛路交界处西北方向,--
大华锦绣华城八期,住宅,79万/套,售罄,高新园区-高新园区软件园路与红凌路交汇处（理工大学北）,建面 63~96m²
玉兰花园,住宅,60万/套,售罄,金州-金州区国防路宁海桥旁,--
颐和星海,住宅,110万/套,售罄,"沙河口-沙河口中山路465号（中山路北侧,连山街东侧.大连医科大学旧址）",建面 230m²
海脉未来城,住宅,22万/套,售罄,金州-金州站前街道双丰路,--
东港第,住宅,185万/套,售罄,中山-大连市中山区华乐广场北300米,--
恒基碧桂园金石滩,住宅,35万/套,售罄,金州-金州新区金石滩观石路88号,建面 45~127m²
国滨馆,住宅,27000元/平,售罄,高新园区-高新园区凌水街道万达广场后身（跨海大桥上桥口）,--
万科半山半海,住宅,170万/套,售罄,沙河口-沙河口区西至成仁街、南至太行街、东至山体、北至山体,建面 89m²
鲁能优山美地,别墅,300万/套,售罄,金州-大连经济技术开发区金石滩龙谷街（大连鲁能优山美地北区1号2号地住宅项目）、大连鲁能优山美地北区1号地2号地住宅项目Y-3号、Y-5号、Y-6号、Y-8号,建面 206~233m²
花溪镇,住宅,4500元/平,售罄,旅顺口-旅顺口区顺乐街与大盐路交汇处,--
骏达绅士花园,住宅,13000元/平,售罄,甘井子-促进路和高云路交汇处西行50米,--
亿达普罗旺斯二期,住宅,180万/套,售罄,高新园区-高新园区小平岛沿旅顺南路西行1公里，旅顺南路南侧,建面 157m²
圣托里尼,住宅,24000元/平,售罄,高新园区-大连市高新区广贤路与高能街交汇处,建面 70m²
万科樱花园,住宅,9000元/平,售罄,旅顺口-高新园区龙王塘樱花公园旁,--
金地檀溪,住宅,150万/套,售罄,甘井子-东快路与中华路交汇处东行两分钟,建面 143m²
东北街壹号,住宅,6800元/平,售罄,旅顺口-大连市旅顺口区政府西北侧启明路,--
国民院子,住宅,90万/套,售罄,甘井子-大连市甘井子区政府新址北侧，张前路以东,--
中体奥林匹克花园,住宅,135万/套,售罄,甘井子-大连甘区柳树街（原大连西郊度假村）,建面 156~163m²
万科金域华府,住宅,67万/套,售罄,甘井子-甘井子区政府北乐都汇东行200米,--
天源秀景,住宅,120万/套,售罄,西岗-威华街,--
丽湾海景,住宅,80万/套,售罄,甘井子-大连市甘井子区湾连园（大连湾街道）,--
万科公园里二期,住宅,111万/套,售罄,甘井子-甘井子区香周路与华北路交汇处,--
金源名府,住宅,40万/套,售罄,开发区-大连经济技术开发区松岚街,建面 66~96m²
华润二十四城,住宅,13000元/平,售罄,甘井子-甘井子大连工业大学北（松江路与玉山路交汇处北行800米）,--
龙湖星海彼岸,住宅,18000元/平,售罄,高新园区-高新区七贤路与七贤南路交汇处,建面 86~127m²
亿达春田留庄花田墅,别墅,600万/套,售罄,甘井子-甘井子区 辛寨子街道 亿达春田,--
